time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-03-19T04:24:49.951Z,66.2441,-157.2052,0,2.1,ml,,,,0.86,ak,ak0193l2g202,2019-03-19T04:36:00.821Z,"75km S of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-03-19T04:20:29.710Z,-15.387,167.4167,138.4,5,mb,,57,6.712,0.73,us,us1000jias,2019-03-19T04:38:08.040Z,"31km ENE of Luganville, Vanuatu",earthquake,11.7,8.2,0.094,36,reviewed,us,us
2019-03-19T04:07:25.330Z,38.8153343,-122.7683334,1.05,0.56,md,8,135,0.009869,0.02,nc,nc73154046,2019-03-19T04:49:02.857Z,"4km W of Cobb, CA",earthquake,0.69,0.94,,1,automatic,nc,nc
2019-03-19T04:04:19.060Z,35.0649,-97.5676,5,2.7,mb_lg,,90,0.235,0.46,us,us1000jiak,2019-03-20T04:07:30.042Z,"11km SE of Blanchard, Oklahoma",earthquake,1.4,1.7,0.06,72,reviewed,us,us
2019-03-19T04:01:34.220Z,24.7392,121.911,83.59,4.4,mb,,59,0.442,0.57,us,us1000jibb,2019-03-19T13:13:43.835Z,"16km E of Yilan, Taiwan",earthquake,5.2,3,0.08,45,reviewed,us,us
2019-03-19T03:53:47.520Z,19.01,-67.9205,78,2.74,md,11,189,0.6772,0.58,pr,pr2019078002,2019-03-19T09:39:55.810Z,"69km NE of Punta Cana, Dominican Republic",earthquake,3.71,5.58,0.45,8,reviewed,pr,pr
2019-03-19T03:50:19.142Z,69.6006,-145.1078,52,2.3,ml,,,,0.5,ak,ak0193l204m2,2019-03-19T04:01:04.780Z,"82km SW of Kaktovik, Alaska",earthquake,,5.4,,,automatic,ak,ak
2019-03-19T03:41:48.500Z,17.9551,-66.1551,15,1.53,md,9,205,0.0494,0.24,pr,pr2019078004,2019-03-19T09:40:31.386Z,"1km E of Jobos, Puerto Rico",earthquake,0.84,0.64,0.55,8,reviewed,pr,pr
2019-03-19T03:39:11.460Z,37.5496667,-118.8533333,6.86,1.07,md,21,157,0.04465,0.04,nc,nc73154041,2019-03-19T17:38:55.276Z,"15km SE of Mammoth Lakes, CA",earthquake,0.31,0.53,0.155,18,reviewed,nc,nc
2019-03-19T03:36:49.490Z,37.5493333,-118.8538333,7.18,1.15,md,20,157,0.04512,0.03,nc,nc73154036,2019-03-19T20:53:02.496Z,"15km SE of Mammoth Lakes, CA",earthquake,0.37,0.68,0.166,18,reviewed,nc,nc
2019-03-19T03:36:37.106Z,39.9157,-120.0504,7.8,0.8,ml,4,182.09,0.175,0.1246,nn,nn00680398,2019-03-19T20:01:33.790Z,"26km NNW of Cold Springs, Nevada",earthquake,,5.5,0.3,3,reviewed,nn,nn
2019-03-19T03:34:57.700Z,38.4998333,-122.626,7.03,1.32,md,30,66,0.05959,0.1,nc,nc73154031,2019-03-19T23:30:05.398Z,"9km NE of Santa Rosa, CA",earthquake,0.19,0.51,0.096,15,reviewed,nc,nc
2019-03-19T03:31:59.300Z,53.8279,161.1834,35,4.2,mb,,161,1.717,0.88,us,us1000jiaa,2019-03-19T03:49:48.040Z,"189km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake,10.4,2,0.089,35,reviewed,us,us
2019-03-19T03:30:28.860Z,17.867,-66.827,9,2.02,md,4,249,0.2402,0.1,pr,pr2019078003,2019-03-19T09:40:15.402Z,"13km SSE of Maria Antonia, Puerto Rico",earthquake,1.7,9.05,0.09,3,reviewed,pr,pr
2019-03-19T03:26:29.130Z,-54.2707,7.9192,10,5.1,mb,,89,18.08,0.57,us,us1000jia7,2019-03-19T03:39:31.040Z,"297km E of Bouvet Island, Bouvet Island",earthquake,5.5,1.9,0.104,30,reviewed,us,us
2019-03-19T03:26:21.367Z,37.4308,-116.0838,0,0.5,ml,24,296.06,0.201,0.205,nn,nn00680395,2019-03-19T19:52:15.444Z,"81km W of Alamo, Nevada",earthquake,,0,0.28,8,reviewed,nn,nn
2019-03-19T03:24:25.920Z,36.07,-117.684,2.01,1.06,ml,12,89,0.07959,0.1,ci,ci38275535,2019-03-19T13:38:48.073Z,"24km E of Coso Junction, CA",earthquake,0.24,0.32,0.202,14,reviewed,ci,ci
2019-03-19T03:20:54.890Z,63.5906,-150.6627,7.8,0.9,ml,,,,0.5,ak,ak0193l1trv2,2019-03-19T18:55:33.605Z,"88km WSW of Healy, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-03-19T03:20:44.545Z,60.6839,-151.6182,72.3,2.7,ml,,,,0.47,ak,ak0193l1tr45,2019-03-19T03:33:09.784Z,"18km W of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-03-19T03:20:34.890Z,18.1248,-68.9788,9,3.16,md,8,236,0.7129,0.41,pr,pr2019078001,2019-03-19T09:39:31.610Z,"33km S of La Romana, Dominican Republic",earthquake,1.42,2.09,0.15,5,reviewed,pr,pr
2019-03-19T03:14:24.543Z,58.2132,-156.0631,137.5,1.9,ml,,,,0.48,ak,ak0193l1sfwz,2019-03-19T18:52:22.280Z,"63km SSE of King Salmon, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2019-03-19T02:58:12.950Z,18.2533,-66.6288,9,1.5,md,3,216,0.1561,0.12,pr,pr2019078000,2019-03-19T05:55:18.210Z,"5km NW of Jayuya, Puerto Rico",earthquake,8.26,9.97,0.11,3,reviewed,pr,pr
2019-03-19T02:49:51.080Z,19.4398333,-155.2845,-0.12,0.65,md,13,268,0.01635,0.09,hv,hv70871927,2019-03-19T03:10:54.550Z,"5km WNW of Volcano, Hawaii",earthquake,0.41,0.27,0.063,3,reviewed,hv,hv
2019-03-19T02:45:33.350Z,33.4326667,-116.4361667,15.45,0.77,ml,23,124,0.09092,0.15,ci,ci38275519,2019-03-19T13:39:03.496Z,"20km NNW of Borrego Springs, CA",earthquake,0.3,0.68,0.166,20,reviewed,ci,ci
2019-03-19T02:39:35.867Z,63.1863,-150.3649,111.7,3.5,ml,,,,0.83,ak,ak0193l1cdca,2019-03-19T18:48:40.767Z,"74km WSW of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-03-19T02:35:44.960Z,33.782,-117.7465,13.52,0.91,ml,24,134,0.04889,0.19,ci,ci38275511,2019-03-19T20:11:11.589Z,"5km ENE of North Tustin, CA",earthquake,0.37,0.63,0.141,10,reviewed,ci,ci
2019-03-19T02:35:26.122Z,36.9392,-116.1048,5.7,-0.2,ml,12,72.27,0.018,0.1193,nn,nn00680391,2019-03-19T19:27:34.476Z,"58km E of Beatty, Nevada",earthquake,,1.2,0.6,5,reviewed,nn,nn
2019-03-19T02:30:23.129Z,37.3146,-117.4921,4.6,1.1,ml,15,121.74,0.147,0.1537,nn,nn00680340,2019-03-19T16:21:17.403Z,"49km SSW of Goldfield, Nevada",earthquake,,2.7,0.35,8,reviewed,nn,nn
2019-03-19T02:20:53.926Z,38.5788,-118.4293,9.6,-0.5,ml,4,180.02,0.088,0.1307,nn,nn00680389,2019-03-19T19:18:17.479Z,"18km ENE of Hawthorne, Nevada",earthquake,,7.1,0,1,reviewed,nn,nn
2019-03-19T02:20:29.060Z,38.8101654,-122.8259964,1,0.79,md,12,104,0.002803,0.05,nc,nc73154016,2019-03-19T02:45:04.132Z,"7km WNW of The Geysers, CA",earthquake,0.29,0.5,0.01,3,automatic,nc,nc
2019-03-19T02:08:58.630Z,33.5013333,-116.798,3.67,1.06,ml,39,31,0.01118,0.14,ci,ci38275495,2019-03-19T20:07:52.028Z,"9km NE of Aguanga, CA",earthquake,0.15,0.38,0.099,23,reviewed,ci,ci
2019-03-19T02:08:39.850Z,37.553,-118.8811667,5.82,0.37,md,14,240,0.05547,0.04,nc,nc73154011,2019-03-19T18:19:02.600Z,"13km SE of Mammoth Lakes, CA",earthquake,0.81,0.49,0.181,12,reviewed,nc,nc
2019-03-19T02:08:00.435Z,66.2941,-157.2169,0.1,3,ml,,,,0.66,ak,ak0193l15nig,2019-03-19T03:01:44.040Z,"69km SSW of Kobuk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-03-19T02:06:47.920Z,33.8988333,-116.2341667,6.49,0.45,ml,8,112,0.05708,0.14,ci,ci38275479,2019-03-19T13:39:36.843Z,"17km ENE of Thousand Palms, CA",earthquake,0.41,0.79,0.114,6,reviewed,ci,ci
2019-03-19T02:06:04.420Z,40.3231667,-122.015,10.1,1.21,md,12,94,0.1424,0.08,nc,nc73154006,2019-03-20T00:33:03.774Z,"17km SW of Manton, CA",earthquake,0.32,1.63,0.116,13,reviewed,nc,nc
2019-03-19T02:05:14.000Z,37.4195,-121.7616667,7.74,0.88,md,12,95,0.04356,0.05,nc,nc73153996,2019-03-19T22:37:34.399Z,"8km NE of Alum Rock, CA",earthquake,0.37,0.67,0.212,11,reviewed,nc,nc
2019-03-19T02:04:57.660Z,40.3236667,-122.015,10.42,1.27,md,13,115,0.1428,0.07,nc,nc73154001,2019-03-20T03:10:02.705Z,"17km SW of Manton, CA",earthquake,0.31,1.45,0.073,13,reviewed,nc,nc
2019-03-19T01:57:38.250Z,19.1708333,-155.4758333,29.79,1.65,md,24,129,0.02009,0.09,hv,hv70871867,2019-03-19T02:36:40.170Z,"3km S of Pahala, Hawaii",earthquake,0.75,0.93,0.044,15,reviewed,hv,hv
2019-03-19T01:34:57.570Z,36.0956667,-117.891,4.61,1.71,ml,25,76,0.03653,0.14,ci,ci38275455,2019-03-19T13:39:56.432Z,"8km NE of Coso Junction, CA",earthquake,0.28,0.63,0.278,21,reviewed,ci,ci
2019-03-19T01:31:44.450Z,40.1211667,-123.7705,22.04,1.84,md,23,54,0.0219,0.16,nc,nc73153986,2019-03-19T03:08:03.273Z,"4km E of Redway, CA",earthquake,0.45,0.32,0.206,21,reviewed,nc,nc
2019-03-19T01:30:07.899Z,57.6194,-155.3895,11.1,2.4,ml,,,,0.42,ak,ak0193l0oy7p,2019-03-19T01:33:23.415Z,"84km W of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-03-19T01:25:23.460Z,39.3998333,-110.2813333,-3.33,1.8,ml,12,190,0.04168,0.17,uu,uu60317037,2019-03-19T15:08:39.710Z,"20km SE of East Carbon City, Utah",earthquake,1.09,2.33,0.037,2,reviewed,uu,uu
2019-03-19T01:04:32.270Z,36.1413333,-117.8435,1.86,1.08,ml,16,136,0.1321,0.11,ci,ci38275423,2019-03-19T17:30:03.279Z,"14km NE of Coso Junction, CA",earthquake,0.27,0.38,0.164,14,reviewed,ci,ci
2019-03-19T01:00:42.870Z,38.8223343,-122.8438339,0.89,0.57,md,7,117,0.006921,0.06,nc,nc73153981,2019-03-19T01:02:20.282Z,"9km WNW of The Geysers, CA",earthquake,0.45,0.75,,1,automatic,nc,nc
2019-03-19T00:56:40.070Z,19.3088333,-155.0168333,34.28,1.89,md,43,226,0.1081,0.09,hv,hv70871797,2019-03-19T01:42:58.950Z,"20km SSW of Leilani Estates, Hawaii",earthquake,0.85,0.51,0.156,20,reviewed,hv,hv
2019-03-19T00:45:54.060Z,33.6945,-116.699,17.32,0.43,ml,20,58,0.02089,0.08,ci,ci38275407,2019-03-19T20:03:18.286Z,"5km SSE of Idyllwild, CA",earthquake,0.23,0.33,0.14,10,reviewed,ci,ci
2019-03-19T00:30:40.326Z,60.2771,-153.014,131.9,2.1,ml,,,,0.51,ak,ak0193l03l40,2019-03-19T00:34:33.330Z,"27km SSW of Redoubt Volcano, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-03-19T00:29:19.113Z,36.8134,-116.2698,4.9,-0.1,ml,13,120.67,0.049,0.1563,nn,nn00680387,2019-03-19T19:12:08.025Z,"44km ESE of Beatty, Nevada",earthquake,,1.9,0.14,7,reviewed,nn,nn
2019-03-19T00:25:20.457Z,39.9163,-120.0518,7.4,0.1,ml,4,182.57,0.176,0.1254,nn,nn00680385,2019-03-19T19:02:50.833Z,"26km NNW of Cold Springs, Nevada",earthquake,,5.9,0.19,2,reviewed,nn,nn
2019-03-19T00:13:05.787Z,62.0307,-150.4513,16.7,1.6,ml,,,,0.34,ak,ak0193kzzv9v,2019-03-19T00:17:20.166Z,"34km WSW of Y, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-03-19T00:02:26.200Z,38.8191681,-122.8008347,2.46,0.91,md,18,86,0.008361,0.05,nc,nc73153971,2019-03-19T00:18:03.731Z,"6km NW of The Geysers, CA",earthquake,0.29,0.48,0.15,4,automatic,nc,nc
2019-03-18T23:56:43.950Z,-30.1839,-71.2386,69.27,4,mb,,149,0.38,0.91,us,us1000ji8p,2019-03-19T01:10:14.220Z,"27km SSE of Coquimbo, Chile",earthquake,5.7,3.3,0.212,6,reviewed,us,us
2019-03-18T23:44:52.980Z,56.1632,-149.9743,10,3.6,ml,,177,2.113,0.81,us,us1000ji8m,2019-03-19T00:30:32.040Z,"233km SE of Kodiak, Alaska",earthquake,6.7,2,0.05,52,reviewed,us,us
2019-03-18T23:41:48.280Z,38.8278351,-122.8523331,1.54,0.32,md,7,153,0.003558,0.01,nc,nc73153966,2019-03-18T23:58:03.197Z,"10km NW of The Geysers, CA",earthquake,0.64,1.05,0.24,2,automatic,nc,nc
2019-03-18T23:40:26.450Z,38.8219986,-122.8095016,1.69,0.55,md,8,74,0.001464,0.03,nc,nc73153961,2019-03-18T23:51:04.588Z,"7km NW of The Geysers, CA",earthquake,0.38,0.85,,1,automatic,nc,nc
2019-03-18T23:40:04.090Z,35.0498333,-117.6696667,-0.79,1.2,ml,17,58,0.1172,0.12,ci,ci38275327,2019-03-19T19:59:30.728Z,"6km NNW of Boron, CA",quarry blast,0.31,31.61,0.222,15,reviewed,ci,ci
2019-03-18T23:36:26.020Z,40.1171667,-123.7685,22.5,2.09,md,20,64,0.02046,0.1,nc,nc73153956,2019-03-19T04:28:02.735Z,"5km E of Redway, CA",earthquake,0.38,0.36,0.147,28,reviewed,nc,nc
2019-03-18T23:32:58.870Z,17.9735,-66.1656,14,1.13,md,5,187,0.0593,0.24,pr,pr2019077013,2019-03-19T05:54:27.180Z,"2km N of Jobos, Puerto Rico",earthquake,1.4,1.51,0.21,3,reviewed,pr,pr
2019-03-18T23:17:55.810Z,17.893,-65.4206,22,1.82,md,4,339,0.4954,0.49,pr,pr2019077014,2019-03-19T05:53:24.331Z,"23km SSE of Esperanza, Puerto Rico",earthquake,6.72,29.72,0.03,2,reviewed,pr,pr
2019-03-18T23:15:33.670Z,39.0475,-110.952,2.79,1.09,ml,10,154,0.2148,0.04,uu,uu60317032,2019-03-19T17:02:53.430Z,"16km ESE of Ferron, Utah",earthquake,0.36,5.91,0.081,3,reviewed,uu,uu
2019-03-18T23:15:27.730Z,35.4645,-115.5406667,-1.06,2.33,ml,12,73,0.02228,0.11,ci,ci38275295,2019-03-19T19:11:00.135Z,"21km SW of Primm, NV",quarry blast,0.26,31.61,0.16,21,reviewed,ci,ci
2019-03-18T23:15:19.803Z,64.9814,-147.3127,2.5,1.6,ml,,,,0.64,ak,ak0193jq5y88,2019-03-18T23:24:10.415Z,"22km NNE of Badger, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-03-18T23:15:03.630Z,38.786335,-122.7473297,1.08,1.16,md,17,61,0.008847,0.04,nc,nc73153951,2019-03-18T23:34:03.494Z,"1km NE of The Geysers, CA",earthquake,0.22,0.45,0.14,5,automatic,nc,nc
2019-03-18T23:14:47.940Z,38.7856674,-122.7476654,1.29,0.85,md,13,72,0.008888,0.03,nc,nc73153946,2019-03-18T23:27:05.396Z,"1km NE of The Geysers, CA",earthquake,0.35,0.51,0.06,4,automatic,nc,nc
2019-03-18T23:10:12.440Z,39.0488333,-110.952,3.05,1,ml,7,154,0.2156,0.05,uu,uu60317027,2019-03-19T17:06:31.670Z,"16km ESE of Ferron, Utah",earthquake,0.33,31.61,0.041,3,reviewed,uu,uu
2019-03-18T23:04:18.353Z,61.3648,-149.992,37.9,2.1,ml,,,,0.39,ak,ak0193jq3l7u,2019-03-18T23:12:27.145Z,"17km NNW of Anchorage, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-03-18T23:00:31.820Z,35.6968333,-118.3645,2.15,0.3,ml,4,165,0.01045,0.03,ci,ci38275263,2019-03-18T23:26:01.748Z,"8km E of Wofford Heights, CA",earthquake,0.7,0.18,0.019,3,reviewed,ci,ci
2019-03-18T22:48:57.064Z,37.9956,-118.4678,10.6,1,ml,9,120.24,0.257,0.1799,nn,nn00680323,2019-03-19T00:28:17.807Z,"58km NE of Mammoth Lakes, California",earthquake,,8.3,0.3,4,reviewed,nn,nn
2019-03-18T22:47:49.680Z,46.8238333333333,-122.396,-1.21,1.27,ml,16,62,,0.16,uw,uw61514497,2019-03-19T17:24:39.160Z,"10km WSW of Eatonville, Washington",explosion,0.32,31.61,0.107151558161228,11,reviewed,uw,uw
2019-03-18T22:44:31.780Z,37.6636667,-118.8646667,1.92,-0.21,md,7,174,0.03197,0.03,nc,nc73153941,2019-03-18T22:51:53.183Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.78,2.45,0.134,7,reviewed,nc,nc
2019-03-18T22:41:37.590Z,33.5218333,-116.5628333,2.69,0.36,ml,16,142,0.0424,0.14,ci,ci38275239,2019-03-19T19:57:25.758Z,"11km ESE of Anza, CA",earthquake,0.31,0.19,0.077,7,reviewed,ci,ci
2019-03-18T22:35:56.800Z,35.2001667,-120.7478333,7.46,2.52,md,61,79,0.03378,0.08,nc,nc73153936,2019-03-19T20:27:52.216Z,"3km NNW of Avila Beach, CA",earthquake,0.14,0.25,0.167,52,reviewed,nc,nc
2019-03-18T22:30:48.100Z,41.8645,-112.6791667,4.13,0.89,md,5,161,0.111,0.05,uu,uu60317017,2019-03-19T17:09:38.870Z,"45km WNW of Tremonton, Utah",earthquake,0.85,4.68,0.153,5,reviewed,uu,uu
2019-03-18T22:15:44.350Z,38.8043327,-122.824501,1.76,0.9,md,17,92,0.005819,0.04,nc,nc73153926,2019-03-18T22:46:03.107Z,"7km WNW of The Geysers, CA",earthquake,0.24,0.43,0.1,5,automatic,nc,nc
2019-03-18T22:07:55.520Z,18.1973,-67.6281,11,2.62,md,13,182,0.2392,0.31,pr,pr2019077012,2019-03-19T22:09:15.040Z,"41km WSW of Stella, Puerto Rico",earthquake,0.89,1.36,0.32,11,reviewed,pr,pr
2019-03-18T22:01:56.640Z,33.5173333,-116.559,4.04,0.05,ml,11,164,0.04249,0.15,ci,ci38275159,2019-03-18T23:09:08.141Z,"11km ESE of Anza, CA",earthquake,0.4,0.81,0.085,4,reviewed,ci,ci
2019-03-18T22:01:54.356Z,69.2365,-145.1287,0,2.3,ml,,,,0.97,ak,ak0193jphl8r,2019-03-18T22:08:14.886Z,"115km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-03-18T22:01:44.411Z,35.9542,-115.1778,4.1,2,ml,15,128.8,0.349,0.3821,nn,nn00680286,2019-03-18T22:27:41.697Z,"9km SE of Enterprise, Nevada",explosion,,3.8,0.34,10,reviewed,nn,nn
2019-03-18T21:59:16.160Z,18.1486,-68.7651,159,3.21,md,12,223,0.5298,0.66,pr,pr2019077011,2019-03-19T22:07:51.040Z,"28km SSW of Boca de Yuma, Dominican Republic",earthquake,10.79,3.54,0.39,6,reviewed,pr,pr
2019-03-18T21:56:27.640Z,32.2,-115.1996667,23.84,2,ml,14,209,0.1467,0.17,ci,ci38275151,2019-03-19T19:41:39.641Z,"4km SW of Alberto Oviedo Mota, B.C., MX",earthquake,0.55,0.89,0.363,13,reviewed,ci,ci
2019-03-18T21:53:16.617Z,69.5913,-145.3452,11.7,2.9,ml,,,,0.71,ak,ak0193jp77yl,2019-03-18T23:20:26.040Z,"89km SW of Kaktovik, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2019-03-18T21:52:48.852Z,69.6072,-145.3902,12,2.8,ml,,,,0.6,ak,ak0193jp72ut,2019-03-18T23:14:57.040Z,"89km SW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-03-18T21:47:10.230Z,35.002,-119.3161667,17.98,1.54,ml,14,95,0.1008,0.18,ci,ci38275111,2019-03-18T22:42:22.439Z,"10km SE of Maricopa, CA",earthquake,0.49,0.66,0.086,16,reviewed,ci,ci
2019-03-18T21:39:46.918Z,61.9316,-147.6999,20,1.6,ml,,,,0.19,ak,ak0193jp4a9w,2019-03-18T21:43:59.721Z,"62km ENE of Sutton-Alpine, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-03-18T21:30:28.130Z,33.5225,-116.563,3.2,0.13,ml,11,179,0.0427,0.12,ci,ci38275071,2019-03-18T23:37:07.809Z,"11km ESE of Anza, CA",earthquake,0.33,0.74,0.147,5,reviewed,ci,ci
2019-03-18T21:29:52.640Z,33.5268333,-116.5655,2.61,0.62,ml,19,119,0.04202,0.12,ci,ci38275063,2019-03-19T19:54:35.298Z,"10km ESE of Anza, CA",earthquake,0.25,0.18,0.192,13,reviewed,ci,ci
2019-03-18T21:23:59.860Z,-21.1408,-68.6507,132.6,4.2,mb,,85,0.787,0.91,us,us1000ji67,2019-03-18T21:47:12.040Z,"149km N of Calama, Chile",earthquake,7.5,7.4,0.176,9,reviewed,us,us
2019-03-18T21:18:28.460Z,34.8115,32.4947,14.22,3.5,mb,,134,0.703,1.04,us,us1000ji7t,2019-03-20T04:58:28.267Z,"3km E of Mesoyi, Cyprus",earthquake,3.9,8.4,0.248,4,reviewed,us,us
2019-03-18T21:04:36.210Z,39.0448333,-110.9543333,9.19,1.62,ml,14,147,0.2117,0.11,uu,uu60316992,2019-03-19T14:56:46.960Z,"16km ESE of Ferron, Utah",earthquake,0.46,1.18,0.088,3,reviewed,uu,uu
2019-03-18T20:57:37.280Z,38.8341675,-122.807663,2.04,0.7,md,12,100,0.01092,0.03,nc,nc73153916,2019-03-18T21:21:04.449Z,"7km W of Cobb, CA",earthquake,0.29,0.71,0.24,2,automatic,nc,nc
2019-03-18T20:54:28.390Z,38.8354988,-122.793335,2.06,0.44,md,10,79,0.01501,0.03,nc,nc73153911,2019-03-18T21:14:02.405Z,"6km WNW of Cobb, CA",earthquake,0.36,0.7,0.04,3,automatic,nc,nc
2019-03-18T20:50:29.560Z,36.0155,-117.8015,1.47,1.13,ml,20,73,0.03094,0.13,ci,ci38274967,2019-03-18T23:42:23.280Z,"13km NE of Little Lake, CA",earthquake,0.18,0.24,0.142,18,reviewed,ci,ci
2019-03-18T20:45:40.850Z,47.5133333333333,-120.291666666667,-1.09,0.73,md,5,119,,0.02,uw,uw61514477,2019-03-18T21:20:01.530Z,"5km NE of Sunnyslope, Washington",explosion,0.41,31.61,0.208512157105077,5,reviewed,uw,uw
2019-03-18T20:38:06.290Z,38.8361664,-122.7926636,1.64,1.14,md,19,50,0.00288,0.02,nc,nc73153901,2019-03-18T23:17:03.332Z,"6km WNW of Cobb, CA",earthquake,0.2,0.31,0.11,6,automatic,nc,nc
2019-03-18T20:37:25.560Z,38.8361667,-122.7935,1.76,0.68,md,21,57,0.00333,0.02,nc,nc73153896,2019-03-19T15:53:02.802Z,"6km WNW of Cobb, CA",earthquake,0.19,0.29,0.04,3,reviewed,nc,nc
2019-03-18T20:27:56.940Z,38.5396667,-122.5276667,6.26,2.21,md,50,113,0.05512,0.1,nc,nc73153891,2019-03-19T05:59:03.257Z,"6km SE of Calistoga, CA",earthquake,0.21,0.43,0.164,29,reviewed,nc,nc
2019-03-18T20:25:02.530Z,38.8263333,-122.8523333,2.37,1.31,md,39,60,0.003747,0.05,nc,nc73153886,2019-03-19T23:38:03.434Z,"10km WNW of The Geysers, CA",earthquake,0.14,0.25,0.126,9,reviewed,nc,nc
2019-03-18T20:19:05.070Z,38.8066673,-122.824501,2.56,0.56,md,11,101,0.004264,0.04,nc,nc73153881,2019-03-18T21:01:03.316Z,"7km WNW of The Geysers, CA",earthquake,0.43,1.07,,1,automatic,nc,nc
2019-03-18T20:18:14.780Z,35.0593333,-118.3378333,-1.01,1.2,ml,15,63,0.06864,0.13,ci,ci38274879,2019-03-19T19:04:08.384Z,"13km SE of Tehachapi, CA",quarry blast,0.34,31.61,0.146,13,reviewed,ci,ci
2019-03-18T20:16:38.740Z,36.2371667,-120.8106667,6.52,1.26,md,26,174,0.02254,0.11,nc,nc73153876,2019-03-19T22:17:03.154Z,"22km ENE of San Lucas, CA",earthquake,0.58,0.35,0.185,14,reviewed,nc,nc
2019-03-18T20:01:19.880Z,33.5256667,-116.5668333,2.14,1.32,ml,25,87,0.04244,0.11,ci,ci37211276,2019-03-19T17:23:58.986Z,"10km ESE of Anza, CA",earthquake,0.14,0.16,0.158,54,reviewed,ci,ci
2019-03-18T20:01:18.750Z,33.5283333,-116.5755,4.77,1.26,ml,20,84,0.03909,0.18,ci,ci38274855,2019-03-19T17:25:06.580Z,"10km ESE of Anza, CA",earthquake,0.4,0.75,0.036,4,reviewed,ci,ci
2019-03-18T19:58:21.090Z,39.3986667,-110.2753333,-3.39,1.8,md,17,190,0.04617,0.21,uu,uu60316987,2019-03-19T20:59:20.480Z,"20km SE of East Carbon City, Utah",earthquake,0.5,1.01,0.143,7,reviewed,uu,uu
2019-03-18T19:48:23.320Z,35.4361667,-120.578,-0.45,1.74,md,40,64,0.03882,0.08,nc,nc73153861,2019-03-19T23:48:45.506Z,"6km NNE of Santa Margarita, CA",quarry blast,0.2,31.61,0.16,21,reviewed,nc,nc
2019-03-18T19:34:41.165Z,58.4854,-137.1486,0,2.2,ml,,,,0.63,ak,ak0193jnwdfk,2019-03-18T21:14:24.068Z,"82km W of Gustavus, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-03-18T19:23:33.460Z,38.6149,-118.2054,7.4,0.9,ml,5,254.71,0.186,0.1237,nn,nn00680314,2019-03-18T23:51:22.744Z,"37km ENE of Hawthorne, Nevada",earthquake,,6.3,0,1,reviewed,nn,nn
2019-03-18T19:22:49.030Z,66.2926,-157.2152,8.4,1.5,ml,,,,0.94,ak,ak0193jnts1u,2019-03-18T19:33:04.123Z,"70km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-03-18T19:19:54.101Z,36.6951,-116.284,3.4,-0.1,ml,15,86.14,0.065,0.1017,nn,nn00680257,2019-03-18T20:17:46.036Z,"48km ESE of Beatty, Nevada",earthquake,,1.8,0.17,7,reviewed,nn,nn
2019-03-18T19:16:22.980Z,36.0686667,-117.6815,1.49,0.88,ml,19,74,0.08055,0.12,ci,ci38274783,2019-03-19T16:22:30.661Z,"24km E of Coso Junction, CA",earthquake,0.17,0.28,0.235,8,reviewed,ci,ci
2019-03-18T19:13:42.280Z,33.5221667,-116.564,5.07,0.13,ml,8,185,0.04206,0.11,ci,ci38274791,2019-03-19T19:37:51.223Z,"11km ESE of Anza, CA",earthquake,0.41,0.78,0.103,2,reviewed,ci,ci
2019-03-18T19:10:29.500Z,36.0706667,-117.6805,2.1,1.29,ml,13,75,0.08232,0.1,ci,ci38274767,2019-03-18T20:49:31.971Z,"24km E of Coso Junction, CA",earthquake,0.2,0.29,0.204,16,reviewed,ci,ci
2019-03-18T19:09:22.315Z,59.4688,-152.6891,69,2.3,ml,,,,0.71,ak,ak0193jnqxnv,2019-03-18T19:20:40.894Z,"59km SW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-03-18T19:09:10.490Z,37.6185,-118.8488333,7.51,0.32,md,14,124,0.01122,0.04,nc,nc73153851,2019-03-18T20:27:05.106Z,"12km E of Mammoth Lakes, CA",earthquake,1.13,1.21,0.219,13,reviewed,nc,nc
